,city,timestamp,temperature,wind,humidity,dew_point,pressure,uv_index,O3_aqi,O3_medida,CO_aqi,CO_medida,NO2_aqi,NO2_medida,PM10_aqi,PM10_medida,PM2_5_aqi,PM2_5_medida,SO2_aqi,SO2_medida,polluted
556,belo_horizonte,2025-05-28 00:00,18.0,5.0,81.0,15.0,1024.0,0.0,18.0,25.61,1.0,160.0,6.0,11.21,4.0,4.58,17.0,4.32,1.0,2.99,0
557,fortaleza,2025-05-28 00:00,28.0,18.0,79.0,24.0,1015.0,0.0,29.0,49.68,1.0,100.0,1.0,1.83,9.0,9.77,28.0,6.34,1.0,1.0,1
558,campo_grande,2025-05-28 00:00,24.0,27.0,66.0,18.0,1015.0,0.0,30.0,59.51,1.0,130.0,1.0,2.0,1.0,1.22,5.0,1.2,1.0,1.0,0
559,curitiba,2025-05-28 00:00,16.0,8.0,82.0,12.0,1018.0,0.0,30.0,56.87,1.0,130.0,2.0,5.11,28.0,36.01,69.0,24.07,1.0,2.21,1
560,fernandopolis,2025-05-28 01:01,21.0,11.0,63.0,13.0,1014.0,0.0,25.0,46.81,1.0,130.0,3.0,6.31,3.0,2.75,13.0,2.73,1.0,1.0,0
561,ribeirao_preto,2025-05-28 01:01,19.0,8.0,66.0,13.0,1019.0,0.0,11.0,17.79,5.0,540.0,13.0,25.69,25.0,22.67,85.0,22.97,1.0,2.54,1
562,sao_paulo,2025-05-28 01:01,20.0,14.0,67.0,13.0,1020.0,0.0,11.0,20.92,6.0,350.0,20.0,38.32,11.0,10.94,54.0,11.94,4.0,8.28,1
563,porto_alegre,2025-05-28 01:01,18.0,5.0,98.0,17.0,1008.0,0.0,31.0,65.06,1.0,170.0,3.0,7.04,6.0,7.37,30.0,7.36,1.0,2.34,1
564,rio_de_janeiro,2025-05-28 01:01,23.0,10.0,85.0,21.0,1017.0,0.0,17.0,31.84,2.0,220.0,9.0,20.09,12.0,12.76,48.0,11.3,1.0,4.15,1
565,manaus,2025-05-28 01:01,26.0,8.0,87.0,23.0,1014.0,0.0,20.0,29.72,1.0,150.0,2.0,5.52,6.0,5.39,25.0,6.63,1.0,1.8,0
566,belo_horizonte,2025-05-28 01:01,18.0,8.0,78.0,14.0,1020.0,0.0,16.0,25.02,1.0,160.0,6.0,10.9,4.0,4.25,17.0,4.14,1.0,3.04,0
567,fortaleza,2025-05-28 01:01,28.0,18.0,78.0,24.0,1014.0,0.0,29.0,49.68,1.0,100.0,1.0,1.83,8.0,9.74,28.0,6.35,1.0,1.0,1
568,campo_grande,2025-05-28 01:01,24.0,24.0,67.0,18.0,1015.0,0.0,30.0,59.88,1.0,140.0,1.0,1.88,1.0,1.32,5.0,1.26,1.0,1.0,0
569,curitiba,2025-05-28 01:01,16.0,10.0,81.0,12.0,1017.0,0.0,29.0,57.94,1.0,130.0,2.0,4.27,23.0,20.69,70.0,22.23,1.0,1.98,1
570,fernandopolis,2025-05-28 02:00,21.0,11.0,65.0,14.0,1014.0,0.0,24.0,43.64,1.0,130.0,3.0,6.17,3.0,2.88,13.0,2.67,1.0,1.0,0
571,ribeirao_preto,2025-05-28 02:00,19.0,8.0,73.0,14.0,1018.0,0.0,10.0,24.43,5.0,400.0,9.0,18.4,21.0,18.36,74.0,17.93,1.0,1.96,1
572,sao_paulo,2025-05-28 02:00,20.0,13.0,67.0,13.0,1019.0,0.0,9.0,27.07,6.0,260.0,15.0,29.43,11.0,11.53,52.0,10.75,3.0,6.88,1
573,porto_alegre,2025-05-28 02:00,18.0,5.0,98.0,17.0,1009.0,0.0,31.0,62.97,1.0,170.0,3.0,6.83,6.0,7.53,31.0,7.58,1.0,2.37,1
574,rio_de_janeiro,2025-05-28 02:00,22.0,11.0,90.0,21.0,1017.0,0.0,17.0,31.84,2.0,220.0,9.0,20.09,11.0,12.05,47.0,10.77,1.0,4.15,1
575,manaus,2025-05-28 02:00,26.0,3.0,87.0,23.0,1014.0,0.0,19.0,28.17,1.0,160.0,3.0,6.0,5.0,4.31,25.0,6.25,1.0,1.93,0
576,belo_horizonte,2025-05-28 02:00,18.0,8.0,82.0,14.0,1020.0,0.0,14.0,25.03,1.0,150.0,5.0,10.2,4.0,4.28,17.0,4.07,1.0,3.16,0
577,fortaleza,2025-05-28 02:00,27.0,18.0,81.0,23.0,1014.0,0.0,26.0,46.06,1.0,100.0,1.0,1.9,8.0,7.81,25.0,5.22,1.0,1.0,0
578,campo_grande,2025-05-28 02:00,24.0,26.0,70.0,18.0,1014.0,0.0,29.0,58.21,1.0,130.0,1.0,1.86,1.0,1.41,5.0,1.31,1.0,1.0,0
579,curitiba,2025-05-28 02:00,16.0,10.0,80.0,12.0,1017.0,0.0,28.0,59.13,1.0,120.0,1.0,3.43,19.0,14.55,68.0,19.15,1.0,1.79,1
580,fernandopolis,2025-05-28 03:00,20.0,11.0,70.0,14.0,1013.0,0.0,22.0,40.38,1.0,130.0,3.0,6.11,3.0,2.84,12.0,2.65,1.0,1.0,0
581,ribeirao_preto,2025-05-28 03:00,19.0,3.0,68.0,13.0,1017.0,0.0,10.0,24.43,5.0,400.0,9.0,18.39,21.0,18.62,74.0,18.0,1.0,1.96,1
582,sao_paulo,2025-05-28 03:00,20.0,11.0,67.0,14.0,1018.0,0.0,10.0,35.67,5.0,180.0,9.0,19.36,8.0,7.58,48.0,10.02,3.0,5.61,1
583,porto_alegre,2025-05-28 03:00,18.0,10.0,100.0,18.0,1009.0,0.0,30.0,59.09,1.0,170.0,3.0,6.68,6.0,7.66,31.0,7.7,1.0,2.45,1
584,rio_de_janeiro,2025-05-28 03:00,22.0,8.0,92.0,21.0,1015.0,0.0,16.0,32.37,2.0,200.0,9.0,18.97,11.0,11.94,45.0,10.29,1.0,4.08,1
585,manaus,2025-05-28 03:00,26.0,10.0,87.0,23.0,1014.0,0.0,15.0,26.66,1.0,160.0,3.0,6.54,4.0,4.09,23.0,4.96,1.0,2.04,0
586,belo_horizonte,2025-05-28 03:00,18.0,8.0,81.0,14.0,1019.0,0.0,14.0,25.27,1.0,150.0,5.0,9.26,4.0,4.45,17.0,4.05,1.0,3.32,0
587,fortaleza,2025-05-28 03:00,27.0,18.0,84.0,24.0,1013.0,0.0,26.0,46.06,1.0,100.0,1.0,1.9,8.0,7.79,25.0,5.22,1.0,1.0,0
588,campo_grande,2025-05-28 03:00,24.0,18.0,73.0,18.0,1014.0,0.0,28.0,52.17,1.0,130.0,1.0,1.83,1.0,1.48,5.0,1.39,1.0,1.0,0
589,curitiba,2025-05-28 03:00,16.0,8.0,79.0,12.0,1016.0,0.0,29.0,60.38,1.0,110.0,1.0,2.65,14.0,11.2,63.0,15.75,1.0,1.61,1
590,fernandopolis,2025-05-28 04:00,20.0,11.0,71.0,14.0,1013.0,0.0,21.0,36.85,1.0,130.0,3.0,6.31,2.0,2.76,12.0,2.73,1.0,1.0,0
591,ribeirao_preto,2025-05-28 04:00,19.0,5.0,69.0,13.0,1017.0,0.0,9.0,28.75,5.0,320.0,7.0,13.97,18.0,15.77,66.0,15.69,1.0,1.66,1
592,sao_paulo,2025-05-28 04:00,20.0,14.0,68.0,14.0,1018.0,0.0,11.0,40.38,5.0,140.0,7.0,13.95,7.0,6.5,41.0,8.65,3.0,5.03,1
593,porto_alegre,2025-05-28 04:00,18.0,5.0,100.0,18.0,1007.0,0.0,29.0,56.9,1.0,170.0,3.0,6.47,6.0,6.69,30.0,6.68,1.0,2.49,1
594,rio_de_janeiro,2025-05-28 04:00,22.0,8.0,91.0,20.0,1015.0,0.0,15.0,32.65,2.0,190.0,8.0,18.16,11.0,11.67,44.0,10.12,1.0,4.14,1
595,manaus,2025-05-28 04:00,25.0,8.0,90.0,23.0,1014.0,0.0,14.0,25.87,1.0,160.0,3.0,6.8,4.0,3.9,21.0,4.35,1.0,2.17,0
596,belo_horizonte,2025-05-28 04:00,17.0,6.0,82.0,14.0,1019.0,0.0,13.0,25.51,1.0,150.0,5.0,8.8,4.0,4.63,17.0,4.24,1.0,3.67,0
597,fortaleza,2025-05-28 04:00,26.0,11.0,81.0,23.0,1013.0,0.0,23.0,42.93,1.0,100.0,1.0,2.2,6.0,5.2,18.0,3.84,1.0,1.0,0
598,campo_grande,2025-05-28 04:00,22.0,23.0,80.0,18.0,1014.0,0.0,28.0,52.17,1.0,130.0,1.0,1.83,1.0,1.49,5.0,1.41,1.0,1.0,0
599,curitiba,2025-05-28 04:00,16.0,16.0,76.0,12.0,1015.0,0.0,29.0,60.88,1.0,110.0,1.0,2.3,12.0,10.9,59.0,13.61,1.0,1.52,1
600,fernandopolis,2025-05-28 05:00,20.0,11.0,70.0,14.0,1014.0,0.0,20.0,33.17,1.0,130.0,3.0,6.69,2.0,2.89,12.0,2.85,1.0,1.0,0
601,ribeirao_preto,2025-05-28 05:00,19.0,3.0,68.0,13.0,1016.0,0.0,9.0,29.79,5.0,300.0,7.0,12.66,16.0,15.26,61.0,14.51,1.0,1.65,1
602,sao_paulo,2025-05-28 05:00,20.0,16.0,68.0,14.0,1017.0,0.0,13.0,40.94,3.0,130.0,7.0,12.91,7.0,8.29,36.0,7.66,3.0,5.01,1
603,porto_alegre,2025-05-28 05:00,18.0,11.0,100.0,18.0,1006.0,0.0,29.0,57.69,1.0,160.0,2.0,5.61,5.0,4.79,25.0,4.79,1.0,2.24,0
604,rio_de_janeiro,2025-05-28 05:00,22.0,0.0,91.0,20.0,1014.0,0.0,15.0,32.25,1.0,190.0,8.0,17.93,11.0,11.33,44.0,9.93,1.0,4.35,1
605,manaus,2025-05-28 05:00,25.0,8.0,91.0,23.0,1013.0,0.0,13.0,25.52,1.0,160.0,3.0,6.52,4.0,5.09,20.0,5.17,1.0,2.54,0
606,belo_horizonte,2025-05-28 05:00,17.0,8.0,85.0,14.0,1019.0,0.0,13.0,25.51,1.0,150.0,5.0,8.8,4.0,4.63,17.0,4.18,1.0,3.67,0
607,fortaleza,2025-05-28 05:00,26.0,10.0,82.0,23.0,1013.0,0.0,22.0,41.35,1.0,110.0,1.0,2.42,5.0,4.14,16.0,3.29,1.0,1.0,0
608,campo_grande,2025-05-28 05:00,22.0,16.0,83.0,19.0,1016.0,0.0,28.0,50.99,1.0,130.0,1.0,1.75,1.0,1.6,6.0,1.52,1.0,1.0,0
609,curitiba,2025-05-28 05:00,17.0,14.0,73.0,12.0,1014.0,0.0,30.0,60.2,1.0,110.0,1.0,2.38,10.0,8.93,55.0,11.97,1.0,1.55,1
610,fernandopolis,2025-05-28 06:00,20.0,11.0,72.0,15.0,1014.0,0.0,19.0,31.51,1.0,140.0,3.0,6.86,3.0,3.15,12.0,3.04,1.0,1.0,0
611,ribeirao_preto,2025-05-28 06:00,19.0,3.0,71.0,13.0,1016.0,0.0,10.0,30.51,5.0,280.0,6.0,11.76,15.0,14.67,58.0,14.13,1.0,1.64,1
612,sao_paulo,2025-05-28 06:00,20.0,23.0,67.0,14.0,1017.0,0.0,15.0,41.25,2.0,130.0,6.0,12.21,6.0,6.55,33.0,6.89,3.0,5.01,1
613,porto_alegre,2025-05-28 06:00,18.0,11.0,100.0,18.0,1007.0,0.0,28.0,59.3,1.0,150.0,2.0,4.32,4.0,3.45,20.0,3.48,1.0,1.78,0
614,rio_de_janeiro,2025-05-28 06:00,22.0,3.0,88.0,20.0,1014.0,0.0,15.0,31.71,1.0,180.0,8.0,17.88,11.0,11.29,44.0,9.81,1.0,4.66,1
615,manaus,2025-05-28 06:00,25.0,5.0,90.0,23.0,1013.0,0.0,13.0,25.52,1.0,160.0,3.0,6.52,3.0,3.0,17.0,3.6,1.0,2.54,0
616,belo_horizonte,2025-05-28 06:00,17.0,8.0,86.0,14.0,1020.0,0.0,12.0,25.58,1.0,150.0,5.0,8.83,4.0,4.75,17.0,4.27,1.0,3.86,0
617,fortaleza,2025-05-28 06:00,26.0,11.0,82.0,22.0,1014.0,0.0,21.0,40.68,1.0,110.0,1.0,2.51,4.0,3.5,14.0,3.0,1.0,1.0,0
618,campo_grande,2025-05-28 06:00,22.0,5.0,81.0,18.0,1016.0,0.0,27.0,49.96,1.0,130.0,1.0,1.63,1.0,1.58,6.0,1.49,1.0,1.0,0
619,curitiba,2025-05-28 06:00,17.0,14.0,74.0,12.0,1014.0,0.0,30.0,58.92,1.0,110.0,1.0,2.58,8.0,8.21,51.0,10.38,1.0,1.6,1
620,fernandopolis,2025-05-28 07:00,20.0,13.0,72.0,15.0,1015.0,0.0,19.0,32.25,1.0,140.0,3.0,6.78,3.0,3.31,13.0,3.28,1.0,1.0,0
621,ribeirao_preto,2025-05-28 07:00,18.0,5.0,70.0,13.0,1016.0,0.0,11.0,31.32,3.0,270.0,6.0,11.42,14.0,13.93,56.0,13.75,1.0,1.64,1
622,sao_paulo,2025-05-28 07:00,21.0,11.0,63.0,13.0,1016.0,0.0,16.0,41.27,2.0,130.0,6.0,11.96,6.0,5.71,29.0,6.35,3.0,5.03,1
623,porto_alegre,2025-05-28 07:00,18.0,23.0,100.0,18.0,1004.0,0.0,28.0,59.98,1.0,140.0,1.0,3.64,3.0,3.01,16.0,3.02,1.0,1.52,0
624,rio_de_janeiro,2025-05-28 07:00,22.0,5.0,88.0,20.0,1014.0,0.0,15.0,31.72,1.0,180.0,8.0,17.42,11.0,11.99,44.0,10.5,1.0,5.02,1
625,manaus,2025-05-28 07:00,25.0,5.0,91.0,23.0,1013.0,0.0,12.0,25.51,1.0,150.0,3.0,6.24,20.0,41.49,16.0,3.81,1.0,2.66,0
626,belo_horizonte,2025-05-28 07:00,16.0,0.0,90.0,14.0,1022.0,0.0,12.0,25.83,1.0,150.0,5.0,8.82,4.0,5.23,17.0,4.77,1.0,3.95,0
627,fortaleza,2025-05-28 07:00,26.0,16.0,80.0,22.0,1014.0,1.0,21.0,40.68,1.0,110.0,1.0,2.51,4.0,3.5,14.0,3.0,1.0,1.0,0
628,campo_grande,2025-05-28 07:00,19.0,14.0,99.0,18.0,1017.0,0.0,26.0,48.8,1.0,130.0,1.0,1.58,1.0,1.41,6.0,1.35,1.0,1.0,0
629,curitiba,2025-05-28 07:00,18.0,11.0,70.0,12.0,1014.0,0.0,30.0,57.88,1.0,110.0,1.0,2.81,7.0,6.48,43.0,8.73,1.0,1.65,1
630,fernandopolis,2025-05-28 08:00,21.0,11.0,69.0,15.0,1015.0,0.0,19.0,32.25,1.0,140.0,3.0,6.78,3.0,3.45,13.0,3.37,1.0,1.0,0
631,ribeirao_preto,2025-05-28 08:00,19.0,0.0,68.0,13.0,1017.0,1.0,12.0,32.34,3.0,270.0,6.0,11.64,12.0,12.6,55.0,13.04,1.0,1.67,1
632,sao_paulo,2025-05-28 08:00,21.0,10.0,63.0,14.0,1017.0,0.0,18.0,40.9,1.0,140.0,7.0,13.32,6.0,5.87,27.0,6.05,3.0,5.14,1
633,porto_alegre,2025-05-28 08:00,18.0,11.0,99.0,18.0,1004.0,0.0,28.0,54.55,1.0,140.0,2.0,4.1,6.0,11.97,15.0,3.4,1.0,1.55,0
634,rio_de_janeiro,2025-05-28 08:00,22.0,5.0,90.0,21.0,1015.0,1.0,15.0,38.29,1.0,190.0,8.0,16.2,11.0,13.56,45.0,12.29,3.0,5.61,1
635,manaus,2025-05-28 08:00,25.0,3.0,89.0,23.0,1010.0,0.0,12.0,29.29,1.0,150.0,3.0,5.75,11.0,3.27,16.0,3.85,1.0,2.71,0
636,belo_horizonte,2025-05-28 08:00,18.0,0.0,83.0,15.0,1022.0,1.0,13.0,29.29,1.0,150.0,4.0,8.11,6.0,9.94,20.0,6.05,1.0,3.56,0
637,fortaleza,2025-05-28 08:00,27.0,18.0,75.0,22.0,1015.0,3.0,20.0,43.93,1.0,110.0,1.0,2.18,3.0,3.12,13.0,2.75,1.0,1.0,0
638,campo_grande,2025-05-28 08:00,18.0,13.0,100.0,18.0,1018.0,0.0,26.0,46.72,1.0,130.0,1.0,1.85,2.0,4.45,5.0,1.11,1.0,1.0,0
639,curitiba,2025-05-28 08:00,18.0,27.0,72.0,13.0,1014.0,0.0,30.0,57.22,1.0,120.0,1.0,3.26,6.0,6.91,38.0,7.7,1.0,1.69,1
640,fernandopolis,2025-05-28 09:00,22.0,14.0,65.0,15.0,1016.0,1.0,18.0,37.31,1.0,150.0,3.0,6.64,4.0,4.6,14.0,3.47,1.0,1.0,0
641,ribeirao_preto,2025-05-28 09:00,22.0,8.0,60.0,13.0,1018.0,2.0,14.0,38.2,3.0,230.0,5.0,10.09,11.0,11.47,53.0,12.65,1.0,1.52,1
642,sao_paulo,2025-05-28 09:00,22.0,5.0,58.0,13.0,1018.0,2.0,19.0,49.16,1.0,160.0,6.0,11.38,6.0,6.67,26.0,6.11,1.0,4.78,1
643,porto_alegre,2025-05-28 09:00,18.0,8.0,100.0,18.0,1006.0,0.0,26.0,34.04,1.0,260.0,8.0,16.53,9.0,13.91,36.0,13.84,1.0,3.77,1
644,rio_de_janeiro,2025-05-28 09:00,23.0,8.0,85.0,21.0,1016.0,2.0,16.0,51.36,1.0,200.0,7.0,14.8,12.0,16.07,52.0,15.13,3.0,5.61,1
645,manaus,2025-05-28 09:00,27.0,3.0,83.0,24.0,1014.0,2.0,14.0,43.95,1.0,150.0,1.0,3.37,6.0,5.36,19.0,5.39,1.0,1.6,0
646,belo_horizonte,2025-05-28 09:00,21.0,5.0,73.0,16.0,1023.0,3.0,16.0,52.65,1.0,130.0,3.0,5.28,7.0,9.34,20.0,4.52,1.0,3.27,0
647,fortaleza,2025-05-28 09:00,28.0,23.0,71.0,22.0,1015.0,6.0,21.0,57.61,1.0,110.0,1.0,1.09,3.0,3.72,11.0,2.48,1.0,1.0,0
648,campo_grande,2025-05-28 09:00,18.0,5.0,99.0,18.0,1019.0,1.0,24.0,44.18,1.0,130.0,1.0,2.17,2.0,2.8,5.0,0.97,1.0,1.0,0
649,curitiba,2025-05-28 09:00,17.0,24.0,83.0,14.0,1016.0,1.0,30.0,58.09,1.0,130.0,2.0,3.67,6.0,7.26,34.0,7.32,1.0,1.47,1
650,fernandopolis,2025-05-28 10:00,23.0,18.0,61.0,16.0,1016.0,2.0,18.0,45.48,1.0,150.0,2.0,5.4,4.0,4.77,17.0,4.73,1.0,1.0,0
651,ribeirao_preto,2025-05-28 10:00,24.0,3.0,50.0,13.0,1020.0,3.0,16.0,39.58,2.0,230.0,5.0,10.32,10.0,9.9,48.0,9.93,1.0,1.53,1
652,sao_paulo,2025-05-28 10:00,22.0,10.0,58.0,14.0,1019.0,3.0,21.0,52.29,1.0,170.0,6.0,11.87,6.0,7.86,25.0,6.0,3.0,4.92,0
653,porto_alegre,2025-05-28 10:00,18.0,3.0,94.0,18.0,1006.0,1.0,24.0,30.38,1.0,280.0,9.0,19.42,10.0,14.31,37.0,14.22,1.0,3.98,1
654,rio_de_janeiro,2025-05-28 10:00,26.0,10.0,75.0,21.0,1017.0,4.0,18.0,61.87,1.0,200.0,6.0,12.87,13.0,16.09,54.0,15.36,3.0,5.88,1
655,manaus,2025-05-28 10:00,28.0,5.0,81.0,24.0,1015.0,5.0,14.0,43.95,1.0,150.0,1.0,3.37,6.0,5.09,15.0,3.85,1.0,1.6,0
656,belo_horizonte,2025-05-28 10:00,23.0,8.0,62.0,15.0,1024.0,5.0,18.0,59.7,1.0,120.0,2.0,3.66,6.0,7.45,25.0,5.82,1.0,2.82,0
657,fortaleza,2025-05-28 10:00,29.0,26.0,66.0,22.0,1015.0,9.0,21.0,57.61,1.0,110.0,1.0,1.09,3.0,3.71,12.0,3.0,1.0,1.0,0
658,campo_grande,2025-05-28 10:00,17.0,21.0,99.0,17.0,1020.0,1.0,23.0,43.33,1.0,130.0,1.0,2.37,1.0,1.06,6.0,1.01,1.0,1.0,0
659,curitiba,2025-05-28 10:00,16.0,29.0,93.0,15.0,1016.0,2.0,30.0,57.36,1.0,130.0,2.0,3.98,6.0,7.55,32.0,7.2,1.0,1.44,1
660,fernandopolis,2025-05-28 11:00,24.0,19.0,61.0,16.0,1016.0,2.0,19.0,59.85,1.0,140.0,1.0,3.12,5.0,5.75,19.0,4.93,1.0,1.0,0
661,ribeirao_preto,2025-05-28 11:00,27.0,11.0,44.0,14.0,1020.0,5.0,17.0,49.75,2.0,210.0,4.0,8.1,13.0,17.87,41.0,8.56,1.0,1.34,1
662,sao_paulo,2025-05-28 11:00,24.0,11.0,52.0,14.0,1020.0,5.0,22.0,59.14,1.0,160.0,5.0,9.92,27.0,52.78,34.0,10.37,1.0,4.38,1
663,porto_alegre,2025-05-28 11:00,19.0,13.0,91.0,18.0,1007.0,2.0,22.0,33.5,1.0,260.0,8.0,16.64,11.0,14.35,48.0,14.34,1.0,3.68,1
664,rio_de_janeiro,2025-05-28 11:00,29.0,8.0,55.0,19.0,1017.0,5.0,20.0,69.82,1.0,180.0,5.0,9.47,12.0,12.77,55.0,14.31,3.0,5.42,1
665,manaus,2025-05-28 11:00,29.0,5.0,76.0,24.0,1016.0,7.0,15.0,52.98,1.0,140.0,1.0,2.35,5.0,4.81,16.0,4.04,1.0,1.63,0
666,belo_horizonte,2025-05-28 11:00,23.0,10.0,57.0,14.0,1024.0,6.0,18.0,59.7,1.0,120.0,2.0,3.66,7.0,7.76,25.0,5.83,1.0,2.82,0
667,fortaleza,2025-05-28 11:00,31.0,27.0,61.0,22.0,1016.0,,22.0,61.32,1.0,110.0,1.0,1.0,3.0,3.89,12.0,3.07,1.0,1.0,0
668,campo_grande,2025-05-28 11:00,17.0,14.0,96.0,17.0,1020.0,1.0,23.0,44.13,1.0,130.0,1.0,2.3,1.0,1.05,4.0,0.47,1.0,1.0,0
669,curitiba,2025-05-28 11:00,18.0,14.0,91.0,16.0,1017.0,3.0,30.0,58.0,1.0,130.0,2.0,3.69,6.0,6.92,31.0,7.16,1.0,1.5,1
670,fernandopolis,2025-05-28 12:00,24.0,19.0,62.0,16.0,1016.0,3.0,20.0,67.57,1.0,140.0,1.0,1.9,4.0,4.37,19.0,4.41,1.0,1.0,0
671,ribeirao_preto,2025-05-28 12:00,27.0,23.0,40.0,13.0,1019.0,6.0,19.0,66.42,2.0,160.0,2.0,4.15,9.0,5.62,35.0,6.64,1.0,1.04,1
672,sao_paulo,2025-05-28 12:00,26.0,18.0,49.0,14.0,1019.0,5.0,24.0,68.62,1.0,140.0,3.0,6.41,18.0,9.17,37.0,9.47,1.0,3.4,1
673,porto_alegre,2025-05-28 12:00,19.0,5.0,84.0,17.0,1007.0,2.0,21.0,39.94,1.0,200.0,5.0,11.18,9.0,8.56,42.0,8.48,1.0,3.07,1
674,rio_de_janeiro,2025-05-28 12:00,29.0,10.0,51.0,18.0,1017.0,6.0,23.0,77.9,1.0,150.0,2.0,5.35,12.0,14.04,54.0,12.82,1.0,4.54,1
675,manaus,2025-05-28 12:00,31.0,5.0,68.0,24.0,1016.0,10.0,18.0,62.25,1.0,140.0,1.0,1.44,6.0,7.83,18.0,5.12,1.0,1.7,0
676,belo_horizonte,2025-05-28 12:00,24.0,8.0,53.0,14.0,1024.0,7.0,20.0,65.69,1.0,110.0,1.0,2.13,6.0,6.6,23.0,5.23,1.0,2.03,0
677,fortaleza,2025-05-28 12:00,31.0,24.0,62.0,22.0,1015.0,,25.0,66.71,1.0,110.0,1.0,1.0,4.0,4.48,13.0,3.44,1.0,1.0,0
678,campo_grande,2025-05-28 12:00,17.0,23.0,96.0,16.0,1021.0,1.0,22.0,45.64,1.0,120.0,1.0,2.09,1.0,1.0,3.0,0.65,1.0,1.0,0
679,curitiba,2025-05-28 12:00,19.0,18.0,79.0,16.0,1015.0,3.0,30.0,59.26,1.0,130.0,1.0,3.16,6.0,6.43,29.0,6.49,1.0,1.59,1
680,fernandopolis,2025-05-28 13:00,23.0,21.0,72.0,17.0,1016.0,3.0,23.0,66.88,1.0,140.0,1.0,2.03,4.0,3.94,17.0,3.9,1.0,1.0,0
681,ribeirao_preto,2025-05-28 13:00,28.0,27.0,38.0,12.0,1019.0,5.0,22.0,74.95,2.0,140.0,1.0,2.05,6.0,4.73,28.0,5.08,1.0,1.0,1
682,sao_paulo,2025-05-28 13:00,27.0,21.0,46.0,14.0,1018.0,5.0,27.0,73.82,1.0,130.0,2.0,4.53,12.0,7.26,36.0,8.79,1.0,2.83,1
683,porto_alegre,2025-05-28 13:00,19.0,5.0,87.0,17.0,1007.0,2.0,20.0,45.13,1.0,150.0,3.0,7.25,7.0,5.72,33.0,5.68,1.0,2.52,1
684,rio_de_janeiro,2025-05-28 13:00,30.0,10.0,48.0,18.0,1016.0,5.0,26.0,81.45,1.0,130.0,1.0,3.29,12.0,12.36,52.0,10.83,1.0,3.9,1
685,manaus,2025-05-28 13:00,31.0,3.0,70.0,24.0,1016.0,,19.0,66.35,1.0,140.0,1.0,1.0,6.0,8.03,21.0,5.78,1.0,1.73,0
686,belo_horizonte,2025-05-28 13:00,24.0,8.0,50.0,13.0,1023.0,6.0,23.0,68.27,1.0,100.0,1.0,1.45,6.0,5.9,21.0,4.54,1.0,1.51,0
687,fortaleza,2025-05-28 13:00,31.0,37.0,58.0,22.0,1014.0,9.0,27.0,68.5,1.0,110.0,1.0,1.0,4.0,4.79,14.0,3.66,1.0,1.0,0
688,campo_grande,2025-05-28 13:00,17.0,26.0,90.0,15.0,1022.0,1.0,22.0,47.31,1.0,110.0,1.0,1.85,1.0,1.28,4.0,1.22,1.0,1.0,0
689,curitiba,2025-05-28 13:00,20.0,29.0,73.0,15.0,1014.0,5.0,30.0,59.9,1.0,140.0,1.0,2.87,5.0,3.64,25.0,5.38,1.0,1.65,0
690,fernandopolis,2025-05-28 14:00,21.0,18.0,82.0,18.0,1016.0,2.0,25.0,65.19,1.0,140.0,1.0,2.34,4.0,3.75,17.0,3.69,1.0,1.0,0
691,ribeirao_preto,2025-05-28 14:00,25.0,24.0,49.0,14.0,1019.0,3.0,25.0,73.44,1.0,140.0,1.0,2.26,5.0,4.32,22.0,4.02,1.0,1.0,0
692,sao_paulo,2025-05-28 14:00,24.0,27.0,54.0,14.0,1017.0,4.0,29.0,74.43,1.0,130.0,2.0,4.72,9.0,7.76,34.0,7.65,1.0,2.77,1
693,porto_alegre,2025-05-28 14:00,17.0,18.0,92.0,16.0,1007.0,1.0,19.0,48.03,1.0,120.0,2.0,5.48,5.0,2.73,21.0,2.5,1.0,2.08,0
694,rio_de_janeiro,2025-05-28 14:00,30.0,18.0,50.0,18.0,1015.0,4.0,29.0,80.18,1.0,130.0,1.0,3.21,11.0,11.09,47.0,9.57,1.0,3.59,1
695,manaus,2025-05-28 14:00,32.0,8.0,66.0,24.0,1015.0,10.0,22.0,65.34,1.0,140.0,1.0,1.0,6.0,5.49,23.0,6.17,1.0,1.63,0
696,belo_horizonte,2025-05-28 14:00,26.0,8.0,45.0,13.0,1023.0,4.0,29.0,67.68,1.0,100.0,1.0,1.49,5.0,4.81,17.0,3.64,1.0,1.25,0
697,fortaleza,2025-05-28 14:00,31.0,34.0,58.0,22.0,1014.0,7.0,29.0,70.0,1.0,110.0,1.0,1.0,4.0,5.26,15.0,3.98,1.0,1.0,0
698,campo_grande,2025-05-28 14:00,17.0,18.0,87.0,14.0,1021.0,1.0,22.0,51.45,1.0,110.0,1.0,1.49,1.0,1.9,5.0,1.83,1.0,1.0,0
699,curitiba,2025-05-28 14:00,19.0,29.0,72.0,14.0,1014.0,2.0,30.0,57.82,1.0,140.0,1.0,2.91,3.0,2.67,21.0,4.03,1.0,1.56,0
700,fernandopolis,2025-05-28 15:00,20.0,18.0,88.0,18.0,1016.0,1.0,27.0,62.94,1.0,150.0,1.0,2.73,4.0,3.86,16.0,3.65,1.0,1.0,0
701,ribeirao_preto,2025-05-28 15:00,26.0,24.0,50.0,14.0,1014.0,1.0,28.0,70.38,1.0,140.0,1.0,2.81,5.0,5.92,20.0,4.15,1.0,1.0,0
